Security Code,Security Name,Name of Person,Category of person,Type of Securities held Prior to acquisition/Disposed),Number of Securities held Prior to acquisition/Disposed,%   of  Securities held Prior to acquisition/Disposed,Type of Securities Acquired/Disposed/Pledge etc.,Number of Securities Acquired/Disposed/Pledge etc.,Value  of Securities Acquired/Disposed/Pledge etc,Transaction Type ( Buy/Sale/Pledge/Revoke/Invoke),Type of Securities held Post  acquisition/Disposed/Pledge  etc,Number of Securities held Post  acquisition/Disposed/Pledge etc,Post-Transaction % of Shareholding,Date of acquisition of shares/sale of shares/Date of Allotment(From date),Date of acquisition of shares/sale of shares/Date of Allotment( To date  ),Date of Intimation to Company,Mode of Acquisition,Trading in Derivative - Type of Contract,Derivative Contract  Specification,Derivatives - Buy Value (Notional),Derivatives - Buy-Number of Units(Contracts*lot size),Derivatives - Sales Value (Notional),Derivatives - Sales-Number of Units(Contracts * lot size),Exchange on which the Trade was executed,Reported to Exchange
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,893251931,11,Equity Shares,8670073,1604752,Disposal,Equity,884581858,11,06 Mar 2026,06 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,960551878,12,Equity Shares,67299947,12328854,Disposal,Equity,893251931,11,06 Mar 2026,06 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,976107687,12,Equity Shares,15555809,2927352,Disposal,Equity,960551878,12,05 Mar 2026,05 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1030635201,12,Equity Shares,54527514,10386338,Disposal,Equity,976107687,12,05 Mar 2026,05 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1040635201,12,Equity Shares,10000000,1981921,Disposal,Equity,1030635201,12,02 Mar 2026,02 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1043774695,13,Equity Shares,3139494,684696,Disposal,Equity,1040635201,12,25 Feb 2026,25 Feb 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1047089694,13,Equity Shares,3314999,723298,Disposal,Equity,1043774695,13,25 Feb 2026,25 Feb 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1049518141,13,Equity Shares,2428447,515646,Disposal,Equity,1047089694,13,24 Feb 2026,24 Feb 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1111564267,13,Equity Shares,62046126,13042962,Disposal,Equity,1049518141,13,24 Feb 2026,24 Feb 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,784181893,9,Equity Shares,3299899,588013,Disposal,Equity,780881994,9,12 Mar 2026,12 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,830081858,10,Equity Shares,45899965,8183637,Disposal,Equity,784181893,9,12 Mar 2026,12 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,613252691,7,Equity Shares,46924364,7502855,Disposal,Equity,566328327,7,18 Mar 2026,18 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,614484695,7,Equity Shares,1232004,206843,Disposal,Equity,613252691,7,17 Mar 2026,17 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,674860693,8,Equity Shares,60375998,9726155,Disposal,Equity,614484695,7,17 Mar 2026,17 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1118677834,13,Equity Shares,7113567,1496178,Disposal,Equity,1111564267,13,23 Feb 2026,23 Feb 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1155409025,14,Equity Shares,36731191,7826050,Disposal,Equity,1118677834,13,23 Feb 2026,23 Feb 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,425746911,5,Equity Shares,4000000,552772,Disposal,Equity,421746911,5,27 Mar 2026,27 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,421746911,5,Equity Shares,18700738,2397306,Disposal,Equity,403046173,5,30 Mar 2026,30 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,403046173,5,Equity Shares,1000599,128248,Disposal,Equity,402045574,5,30 Mar 2026,30 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1158409026,14,Equity Shares,3000001,684232,Disposal,Equity,1155409025,14,20 Feb 2026,20 Feb 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1222412866,15,Equity Shares,64003840,14929529,Disposal,Equity,1158409026,14,20 Feb 2026,20 Feb 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1243552235,15,Equity Shares,21139369,5048747,Disposal,Equity,1222412866,15,19 Feb 2026,19 Feb 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1309475427,16,Equity Shares,65923192,15897930,Disposal,Equity,1243552235,15,19 Feb 2026,19 Feb 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1336226609,16,Equity Shares,26751182,6810424,Disposal,Equity,1309475427,16,18 Feb 2026,18 Feb 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1387844903,17,Equity Shares,51618294,13724040,Disposal,Equity,1336226609,16,18 Feb 2026,18 Feb 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,756660906,9,Equity Shares,81800213,13741714,Disposal,Equity,674860693,8,16 Mar 2026,16 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,780881994,9,Equity Shares,20821091,3710170,Disposal,Equity,760060903,9,13 Mar 2026,13 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
544726,Kotyark Industries Ltd,GAURANG R SHAH HUF,Promoter Group,Equity Shares,94866,1,Equity Shares,94866,39292055,Disposal,Equity,0,0,05 May 2026,05 May 2026,07 May 2026,Market Sale,,,,,,,NSE,08 May 2026
544726,Kotyark Industries Ltd,BHAVINIBEN GAURANG SHAH,Promoter Group,Equity Shares,883887,9,Equity Shares,84344,34466340,Disposal,Equity,799543,8,05 May 2026,06 May 2026,07 May 2026,Market Sale,,,,,,,NSE,08 May 2026
544726,Kotyark Industries Ltd,GAURANG R SHAH HUF,Promoter Group,Equity Shares,230248,2,Equity Shares,135382,55920353,Disposal,Equity,94866,1,04 May 2026,04 May 2026,06 May 2026,Market Sale,,,,,,,NSE,08 May 2026
544726,Kotyark Industries Ltd,GAURANG R SHAH HUF,Promoter Group,Equity Shares,230248,2,Equity Shares,135382,55920353,Disposal,Equity,94866,1,04 May 2026,04 May 2026,06 May 2026,Market Sale,,,,,,,NSE,08 May 2026
544726,Kotyark Industries Ltd,GAURANG R SHAH HUF,Promoter Group,Equity Shares,94866,1,Equity Shares,94866,39292055,Disposal,Equity,0,0,05 May 2026,05 May 2026,07 May 2026,Market Sale,,,,,,,NSE,08 May 2026
544726,Kotyark Industries Ltd,BHAVINIBEN GAURANG SHAH,Promoter Group,Equity Shares,883887,9,Equity Shares,84344,34466340,Disposal,Equity,799543,8,05 May 2026,06 May 2026,07 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,844581858,10,Equity Shares,14500000,2715716,Disposal,Equity,830081858,10,11 Mar 2026,11 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,860739425,10,Equity Shares,16157567,3040657,Disposal,Equity,844581858,10,10 Mar 2026,10 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,884581858,11,Equity Shares,23842433,4486966,Disposal,Equity,860739425,10,10 Mar 2026,10 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,830081858,10,Equity Shares,45899965,8183637,Disposal,Equity,784181893,9,12 Mar 2026,12 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,893251931,11,Equity Shares,8670073,1604752,Disposal,Equity,884581858,11,06 Mar 2026,06 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,784181893,9,Equity Shares,3299899,588013,Disposal,Equity,780881994,9,12 Mar 2026,12 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,780881994,9,Equity Shares,20821091,3710170,Disposal,Equity,760060903,9,13 Mar 2026,13 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,760060903,9,Equity Shares,3399997,605850,Disposal,Equity,756660906,9,13 Mar 2026,13 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,756660906,9,Equity Shares,81800213,13741714,Disposal,Equity,674860693,8,16 Mar 2026,16 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,674860693,8,Equity Shares,60375998,9726155,Disposal,Equity,614484695,7,17 Mar 2026,17 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,614484695,7,Equity Shares,1232004,206843,Disposal,Equity,613252691,7,17 Mar 2026,17 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,613252691,7,Equity Shares,46924364,7502855,Disposal,Equity,566328327,7,18 Mar 2026,18 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,566328327,7,Equity Shares,14558108,2292597,Disposal,Equity,551770219,7,18 Mar 2026,18 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,551770219,7,Equity Shares,23101209,3654430,Disposal,Equity,528669010,6,20 Mar 2026,20 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,528669010,6,Equity Shares,6562233,1038041,Disposal,Equity,522106777,6,20 Mar 2026,20 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,522106777,6,Equity Shares,44561499,6598366,Disposal,Equity,477545278,6,25 Mar 2026,25 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,477545278,6,Equity Shares,15798367,2340582,Disposal,Equity,461746911,6,25 Mar 2026,25 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,461746911,6,Equity Shares,36000000,4974922,Disposal,Equity,425746911,5,27 Mar 2026,27 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,425746911,5,Equity Shares,4000000,552772,Disposal,Equity,421746911,5,27 Mar 2026,27 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,421746911,5,Equity Shares,18700738,2397306,Disposal,Equity,403046173,5,30 Mar 2026,30 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,403046173,5,Equity Shares,1000599,128248,Disposal,Equity,402045574,5,30 Mar 2026,30 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1387844903,17,Equity Shares,51618294,13724040,Disposal,Equity,1336226609,16,18 Feb 2026,18 Feb 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1336226609,16,Equity Shares,26751182,6810424,Disposal,Equity,1309475427,16,18 Feb 2026,18 Feb 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1309475427,16,Equity Shares,65923192,15897930,Disposal,Equity,1243552235,15,19 Feb 2026,19 Feb 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1243552235,15,Equity Shares,21139369,5048747,Disposal,Equity,1222412866,15,19 Feb 2026,19 Feb 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1222412866,15,Equity Shares,64003840,14929529,Disposal,Equity,1158409026,14,20 Feb 2026,20 Feb 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1158409026,14,Equity Shares,3000001,684232,Disposal,Equity,1155409025,14,20 Feb 2026,20 Feb 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1155409025,14,Equity Shares,36731191,7826050,Disposal,Equity,1118677834,13,23 Feb 2026,23 Feb 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1118677834,13,Equity Shares,7113567,1496178,Disposal,Equity,1111564267,13,23 Feb 2026,23 Feb 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,960551878,12,Equity Shares,67299947,12328854,Disposal,Equity,893251931,11,06 Mar 2026,06 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,976107687,12,Equity Shares,15555809,2927352,Disposal,Equity,960551878,12,05 Mar 2026,05 Mar 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1030635201,12,Equity Shares,54527514,10386338,Disposal,Equity,976107687,12,05 Mar 2026,05 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1040635201,12,Equity Shares,10000000,1981921,Disposal,Equity,1030635201,12,02 Mar 2026,02 Mar 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1111564267,13,Equity Shares,62046126,13042962,Disposal,Equity,1049518141,13,24 Feb 2026,24 Feb 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1049518141,13,Equity Shares,2428447,515646,Disposal,Equity,1047089694,13,24 Feb 2026,24 Feb 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1047089694,13,Equity Shares,3314999,723298,Disposal,Equity,1043774695,13,25 Feb 2026,25 Feb 2026,08 May 2026,Market Sale,,,,,,,BSE,08 May 2026
532022,Filatex Fashions Ltd,PRABHAT SETHIA,Promoter & Director,Equity Shares,1043774695,13,Equity Shares,3139494,684696,Disposal,Equity,1040635201,12,25 Feb 2026,25 Feb 2026,08 May 2026,Market Sale,,,,,,,NSE,08 May 2026
544484,BlueStone Jewellery and Lifestyle Ltd,Harshit Desai,Designated Person,Equity Shares,13817,0,Equity Shares,13817,6806278,Disposal,Equity,0,0,05 May 2026,05 May 2026,06 May 2026,Market Sale,,,,,,,NSE,08 May 2026
544484,BlueStone Jewellery and Lifestyle Ltd,Harshit Desai,Designated Person,Equity Shares,23817,0,Equity Shares,10000,5059046,Disposal,Equity,13817,0,04 May 2026,04 May 2026,06 May 2026,Market Sale,,,,,,,NSE,08 May 2026
544484,BlueStone Jewellery and Lifestyle Ltd,Harshit Desai,Designated Person,Equity Shares,13817,0,Equity Shares,13817,6806278,Disposal,Equity,0,0,05 May 2026,05 May 2026,06 May 2026,Market Sale,,,,,,,NSE,08 May 2026
544484,BlueStone Jewellery and Lifestyle Ltd,Harshit Desai,Designated Person,Equity Shares,23817,0,Equity Shares,10000,5059046,Disposal,Equity,13817,0,04 May 2026,04 May 2026,06 May 2026,Market Sale,,,,,,,NSE,08 May 2026
532281,HCL Technologies Ltd,Vama Sundari   Investments Delhi  Private   Limited,Promoter,Equity Shares,1199950079,44,Equity Shares,44703,53427415,Acquisition,Equity,1199994782,44,30 Apr 2026,04 May 2026,05 May 2026,Market Purchase,,,,,,,NSE,07 May 2026
532281,HCL Technologies Ltd,Vama Sundari   Investments Delhi  Private   Limited,Promoter,Equity Shares,1199994782,44,Equity Shares,95900,114407267,Acquisition,Equity,1200090682,44,05 May 2026,06 May 2026,07 May 2026,Market Purchase,,,,,,,NSE,07 May 2026
507685,Wipro Ltd,Basavaraj Satanal,Designated Person,Any other instrument,0,0,Any other instrument,4483,850723,Acquisition,-,4483,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Ateet Jayaswal,Designated Person,Any other instrument,32991,0,Any other instrument,38274,7263119,Acquisition,-,71265,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Arpita Rawat,Designated Person,Any other instrument,10163,0,Any other instrument,27977,5309095,Acquisition,-,38140,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Anuj Kumar,Designated Person,Any other instrument,147204,0,Any other instrument,56831,10784614,Acquisition,-,204035,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Benjamin Simon,Designated Person,Any other instrument,15156,0,Any other instrument,43556,8265465,Acquisition,-,58712,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Anubhav Mishra,Designated Person,Any other instrument,46870,0,Any other instrument,37467,7109978,Acquisition,-,84337,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Anjan Mukherjee,Designated Person,Any other instrument,27461,0,Any other instrument,39073,7414743,Acquisition,-,66534,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Anil Raibagi Madhav,Designated Person,Any other instrument,0,0,Any other instrument,111936,21241692,Acquisition,-,111936,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Anil Hanumanthappa,Designated Person,Any other instrument,0,0,Any other instrument,18675,3543888,Acquisition,-,18675,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Amrish Parwal,Designated Person,Any other instrument,7945,0,Any other instrument,5022,953007,Acquisition,-,12967,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Bikash Agarwala,Designated Person,Any other instrument,0,0,Any other instrument,1380,261878,Acquisition,-,1380,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Biplab Adhya,Designated Person,Any other instrument,47011,0,Any other instrument,17933,3403081,Acquisition,-,64944,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Deepak Parameswaran,Designated Person,Any other instrument,52440,0,Any other instrument,53154,10086843,Acquisition,-,105594,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Dr. Rahul Banerjee,Designated Person,Any other instrument,8172,0,Any other instrument,7781,1476572,Acquisition,-,15953,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Dr.Swarup Mandal,Designated Person,Any other instrument,2775,0,Any other instrument,7862,1491943,Acquisition,-,10637,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Genine Mikucki,Designated Person,Any other instrument,47452,0,Any other instrument,31549,5986940,Acquisition,-,79001,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Hariprasad Shetty G,Designated Person,Any other instrument,114608,0,Any other instrument,143774,27283474,Acquisition,-,258382,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Krishna Surisetti,Designated Person,Any other instrument,87940,0,Any other instrument,33977,6447693,Acquisition,-,121917,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Amit Kumar,Designated Person,Any other instrument,0,0,Any other instrument,51724,9815477,Acquisition,-,51724,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Abhinesh Jain,Designated Person,Any other instrument,8805,0,Any other instrument,20365,3864593,Acquisition,-,29170,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Lalit Kashyap,Designated Person,Any other instrument,33064,0,Any other instrument,42584,8081012,Acquisition,-,75648,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Mahesh Chandra,Designated Person,Any other instrument,161677,0,Any other instrument,93752,17790980,Acquisition,-,255429,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Malay Joshi,Designated Person,Any other instrument,51085,0,Any other instrument,194723,36951883,Acquisition,-,245808,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
507685,Wipro Ltd,Monica Rodrigues,Designated Person,Any other instrument,0,0,Any other instrument,32181,6106873,Acquisition,-,32181,0,05 May 2026,05 May 2026,05 May 2026,ESOP,,,,,,,NA,07 May 2026
